name,start,end,approve,disprove,unsure
Jimmy Carter,07/10/1979 ,07/10/1979 ,29,57,13
Jimmy Carter,06/26/1979 ,06/26/1979 ,28,59,12
Jimmy Carter,06/19/1979 ,06/19/1979 ,29,56,13
Jimmy Carter,05/29/1979 ,05/29/1979 ,29,55,15
Jimmy Carter,05/15/1979 ,05/15/1979 ,32,52,15
Jimmy Carter,05/01/1979 ,05/01/1979 ,37,48,14
Jimmy Carter,04/03/1979 ,04/03/1979 ,40,45,13
Jimmy Carter,03/20/1979 ,03/20/1979 ,42,43,13
Jimmy Carter,03/13/1979 ,03/13/1979 ,46,39,13
Jimmy Carter,02/27/1979 ,02/27/1979 ,39,47,12
Jimmy Carter,02/20/1979 ,02/20/1979 ,37,46,16
Jimmy Carter,01/30/1979 ,01/30/1979 ,42,42,15
Jimmy Carter,01/16/1979 ,01/16/1979 ,43,41,15
Jimmy Carter,01/02/1979 ,01/02/1979 ,50,35,13
Jimmy Carter,12/05/1978 ,12/05/1978 ,51,33,15
Jimmy Carter,11/28/1978 ,11/28/1978 ,50,33,16
Jimmy Carter,10/24/1978 ,10/24/1978 ,49,36,14
Jimmy Carter,09/19/1978 ,09/19/1978 ,47,34,18
Jimmy Carter,09/11/1978 ,09/11/1978 ,44,40,15
Jimmy Carter,09/05/1978 ,09/05/1978 ,42,41,16
Jimmy Carter,08/15/1978 ,08/15/1978 ,42,40,16
Jimmy Carter,08/08/1978 ,08/08/1978 ,40,43,16
Jimmy Carter,08/01/1978 ,08/01/1978 ,39,43,17
Jimmy Carter,07/18/1978 ,07/18/1978 ,38,44,17
Jimmy Carter,07/05/1978 ,07/05/1978 ,40,41,18
Jimmy Carter,06/13/1978 ,06/13/1978 ,42,42,15
Jimmy Carter,05/30/1978 ,05/30/1978 ,43,40,15
Jimmy Carter,05/16/1978 ,05/16/1978 ,42,43,14
Jimmy Carter,05/03/1978 ,05/03/1978 ,41,42,15
Jimmy Carter,04/25/1978 ,04/25/1978 ,41,41,17
Jimmy Carter,04/11/1978 ,04/11/1978 ,40,43,15
Jimmy Carter,03/28/1978 ,03/28/1978 ,47,38,13
Jimmy Carter,03/07/1978 ,03/07/1978 ,49,34,15
Jimmy Carter,03/01/1978 ,03/01/1978 ,48,33,18
Jimmy Carter,02/21/1978 ,02/21/1978 ,50,33,16
Jimmy Carter,02/11/1978 ,02/11/1978 ,46,34,18
Jimmy Carter,01/17/1978 ,01/17/1978 ,51,28,19
Jimmy Carter,01/03/1978 ,01/03/1978 ,54,26,18
Jimmy Carter,12/06/1977 ,12/06/1977 ,56,27,16
Jimmy Carter,11/15/1977 ,11/15/1977 ,55,29,14
Jimmy Carter,11/01/1977 ,11/01/1977 ,54,30,15
Jimmy Carter,10/25/1977 ,10/25/1977 ,51,30,18
Jimmy Carter,10/18/1977 ,10/18/1977 ,54,29,16
Jimmy Carter,10/11/1977 ,10/11/1977 ,54,29,15
Jimmy Carter,09/27/1977 ,09/27/1977 ,59,23,17
Jimmy Carter,09/06/1977 ,09/06/1977 ,53,29,17
Jimmy Carter,08/16/1977 ,08/16/1977 ,66,15,18
Jimmy Carter,08/02/1977 ,08/02/1977 ,59,22,17
Jimmy Carter,07/19/1977 ,07/19/1977 ,66,17,16
Jimmy Carter,07/05/1977 ,07/05/1977 ,62,22,15
Jimmy Carter,06/14/1977 ,06/14/1977 ,63,17,18
Jimmy Carter,05/31/1977 ,05/31/1977 ,62,19,18
Jimmy Carter,05/17/1977 ,05/17/1977 ,63,18,17
Jimmy Carter,05/06/1977 ,05/09/1977 ,65,18,15
Jimmy Carter,04/29/1977 ,05/02/1977 ,63,18,19
Jimmy Carter,04/12/1977 ,04/12/1977 ,63,17,19
Jimmy Carter,03/29/1977 ,03/29/1977 ,67,14,18
Jimmy Carter,03/22/1977 ,03/22/1977 ,71,10,18
Jimmy Carter,03/15/1977 ,03/15/1977 ,74,8,16
Jimmy Carter,03/01/1977 ,03/01/1977 ,70,9,20
Jimmy Carter,02/15/1977 ,02/15/1977 ,71,8,20
Jimmy Carter,02/04/1977 ,02/07/1977 ,66,8,26
Gerald R. Ford,12/10/1976 ,12/13/1976 ,53,32,15
Gerald R. Ford,06/08/1976 ,06/08/1976 ,45,39,14
Gerald R. Ford,05/17/1976 ,05/17/1976 ,47,37,15
Gerald R. Ford,04/09/1976 ,04/12/1976 ,48,41,11
Gerald R. Ford,03/16/1976 ,03/16/1976 ,50,35,13
Gerald R. Ford,02/27/1976 ,03/01/1976 ,50,39,11
Gerald R. Ford,01/27/1976 ,01/27/1976 ,46,39,13
Gerald R. Ford,01/20/1976 ,01/20/1976 ,44,44,10
Gerald R. Ford,12/30/1975 ,12/30/1975 ,45,41,12
Gerald R. Ford,12/12/1975 ,12/15/1975 ,39,45,15
Gerald R. Ford,12/02/1975 ,12/02/1975 ,45,37,16
Gerald R. Ford,11/18/1975 ,11/18/1975 ,41,46,12
Gerald R. Ford,10/28/1975 ,10/28/1975 ,44,43,12
Gerald R. Ford,10/14/1975 ,10/14/1975 ,46,40,13
Gerald R. Ford,10/03/1975 ,10/06/1975 ,47,36,16
Gerald R. Ford,09/09/1975 ,09/09/1975 ,44,38,17
Gerald R. Ford,08/12/1975 ,08/12/1975 ,46,38,14
Gerald R. Ford,07/29/1975 ,07/29/1975 ,45,36,18
Gerald R. Ford,06/24/1975 ,06/24/1975 ,51,33,14
Gerald R. Ford,05/27/1975 ,05/27/1975 ,50,32,16
Gerald R. Ford,05/02/1975 ,05/05/1975 ,39,43,17
Gerald R. Ford,04/15/1975 ,04/15/1975 ,39,46,14
Gerald R. Ford,04/01/1975 ,04/01/1975 ,43,36,19
Gerald R. Ford,03/25/1975 ,03/25/1975 ,36,43,19
Gerald R. Ford,03/04/1975 ,03/04/1975 ,38,44,16
Gerald R. Ford,02/25/1975 ,02/25/1975 ,38,45,16
Gerald R. Ford,01/28/1975 ,01/28/1975 ,38,43,18
Gerald R. Ford,01/07/1975 ,01/07/1975 ,37,38,24
Gerald R. Ford,12/03/1974 ,12/03/1974 ,42,41,16
Gerald R. Ford,11/12/1974 ,11/12/1974 ,48,31,20
Gerald R. Ford,11/05/1974 ,11/05/1974 ,47,33,19
Gerald R. Ford,10/15/1974 ,10/15/1974 ,53,28,17
Gerald R. Ford,10/08/1974 ,10/08/1974 ,52,28,19
Gerald R. Ford,09/24/1974 ,09/24/1974 ,49,28,21
Gerald R. Ford,09/03/1974 ,09/03/1974 ,66,12,20
Gerald R. Ford,08/13/1974 ,08/13/1974 ,70,3,26
Richard Nixon,08/02/1974 ,08/05/1974 ,24,66,10
Richard Nixon,07/09/1974 ,07/09/1974 ,23,62,13
Richard Nixon,06/25/1974 ,06/25/1974 ,27,58,14
Richard Nixon,06/18/1974 ,06/18/1974 ,25,61,13
Richard Nixon,05/28/1974 ,05/28/1974 ,27,60,11
Richard Nixon,05/17/1974 ,05/20/1974 ,26,61,12
Richard Nixon,05/07/1974 ,05/07/1974 ,24,61,13
Richard Nixon,04/30/1974 ,04/30/1974 ,25,57,16
Richard Nixon,04/01/1974 ,04/30/1974 ,26,59,14
Richard Nixon,04/09/1974 ,04/09/1974 ,25,61,13
Richard Nixon,03/26/1974 ,03/26/1974 ,25,65,9
Richard Nixon,03/12/1974 ,03/12/1974 ,26,62,11
Richard Nixon,02/12/1974 ,02/12/1974 ,25,63,11
Richard Nixon,02/12/1974 ,02/12/1974 ,26,63,9
Richard Nixon,01/29/1974 ,01/29/1974 ,28,58,12
Richard Nixon,01/15/1974 ,01/15/1974 ,26,63,9
Richard Nixon,01/02/1974 ,01/02/1974 ,22,54,22
Richard Nixon,12/04/1973 ,12/04/1973 ,28,60,11
Richard Nixon,11/27/1973 ,11/27/1973 ,30,58,10
Richard Nixon,10/30/1973 ,10/30/1973 ,26,62,10
Richard Nixon,10/16/1973 ,10/16/1973 ,27,59,13
Richard Nixon,10/02/1973 ,10/02/1973 ,29,56,13
Richard Nixon,09/18/1973 ,09/18/1973 ,32,58,8
Richard Nixon,09/04/1973 ,09/04/1973 ,33,55,10
Richard Nixon,08/14/1973 ,08/14/1973 ,36,54,9
Richard Nixon,07/03/1973 ,07/03/1973 ,39,49,11
Richard Nixon,05/29/1973 ,05/29/1973 ,42,42,14
Richard Nixon,05/08/1973 ,05/08/1973 ,44,45,10
Richard Nixon,05/01/1973 ,05/01/1973 ,44,41,14
Richard Nixon,05/01/1973 ,05/01/1973 ,44,42,12
Richard Nixon,04/24/1973 ,04/24/1973 ,47,40,11
Richard Nixon,04/03/1973 ,04/03/1973 ,53,36,9
Richard Nixon,03/27/1973 ,03/27/1973 ,57,33,8
Richard Nixon,02/13/1973 ,02/13/1973 ,65,25,9
Richard Nixon,01/23/1973 ,01/23/1973 ,66,25,8
Richard Nixon,01/09/1973 ,01/09/1973 ,51,36,12
Richard Nixon,12/05/1972 ,12/05/1972 ,59,29,11
Richard Nixon,11/01/1972 ,11/30/1972 ,62,28,9
Richard Nixon,06/20/1972 ,06/20/1972 ,56,32,10
Richard Nixon,06/13/1972 ,06/13/1972 ,59,30,10
Richard Nixon,05/23/1972 ,05/23/1972 ,61,30,8
Richard Nixon,04/25/1972 ,04/25/1972 ,53,36,9
Richard Nixon,03/21/1972 ,03/21/1972 ,52,36,10
Richard Nixon,02/29/1972 ,02/29/1972 ,55,31,12
Richard Nixon,02/01/1972 ,02/01/1972 ,51,36,11
Richard Nixon,01/04/1972 ,01/04/1972 ,49,39,11
Richard Nixon,12/10/1971 ,12/13/1971 ,49,36,13
Richard Nixon,10/29/1971 ,11/02/1971 ,49,36,14
Richard Nixon,10/08/1971 ,10/11/1971 ,50,36,13
Richard Nixon,08/27/1971 ,08/30/1971 ,47,37,15
Richard Nixon,08/25/1971 ,08/25/1971 ,47,43,9
Richard Nixon,07/15/1971 ,07/18/1971 ,47,34,17
Richard Nixon,06/25/1971 ,06/28/1971 ,44,36,19
Richard Nixon,06/04/1971 ,06/07/1971 ,43,32,24
Richard Nixon,05/14/1971 ,05/17/1971 ,40,28,31
Richard Nixon,04/23/1971 ,04/26/1971 ,47,36,15
Richard Nixon,03/30/1971 ,03/30/1971 ,48,38,12
Richard Nixon,03/11/1971 ,03/14/1971 ,49,36,13
Richard Nixon,02/19/1971 ,02/22/1971 ,49,36,13
Richard Nixon,01/08/1971 ,01/11/1971 ,55,33,10
Richard Nixon,12/03/1970 ,12/08/1970 ,48,32,19
Richard Nixon,11/13/1970 ,11/17/1970 ,56,29,13
Richard Nixon,10/09/1970 ,10/14/1970 ,57,27,14
Richard Nixon,09/25/1970 ,09/28/1970 ,51,31,17
Richard Nixon,09/11/1970 ,09/14/1970 ,57,29,13
Richard Nixon,08/25/1970 ,09/01/1970 ,54,30,14
Richard Nixon,07/31/1970 ,08/02/1970 ,54,31,13
Richard Nixon,07/09/1970 ,07/14/1970 ,60,28,10
Richard Nixon,06/18/1970 ,06/23/1970 ,54,31,14
Richard Nixon,05/22/1970 ,05/25/1970 ,59,28,11
Richard Nixon,04/29/1970 ,05/03/1970 ,57,31,11
Richard Nixon,04/17/1970 ,04/19/1970 ,56,30,13
Richard Nixon,03/18/1970 ,03/25/1970 ,53,30,16
Richard Nixon,03/13/1970 ,03/15/1970 ,54,34,11
Richard Nixon,02/27/1970 ,03/02/1970 ,55,26,17
Richard Nixon,01/30/1970 ,02/02/1970 ,60,22,16
Richard Nixon,01/15/1970 ,01/20/1970 ,56,20,22
Richard Nixon,01/02/1970 ,01/05/1970 ,58,20,21
Richard Nixon,12/01/1969 ,12/30/1969 ,53,37,8
Richard Nixon,12/12/1969 ,12/15/1969 ,56,21,21
Richard Nixon,11/12/1969 ,11/17/1969 ,64,18,16
Richard Nixon,10/17/1969 ,10/22/1969 ,55,28,16
Richard Nixon,10/02/1969 ,10/07/1969 ,53,22,23
Richard Nixon,09/17/1969 ,09/22/1969 ,54,21,23
Richard Nixon,09/11/1969 ,09/16/1969 ,56,21,21
Richard Nixon,08/14/1969 ,08/19/1969 ,58,18,22
Richard Nixon,07/24/1969 ,07/29/1969 ,62,20,16
Richard Nixon,07/10/1969 ,07/15/1969 ,57,22,19
Richard Nixon,06/19/1969 ,06/24/1969 ,63,15,21
Richard Nixon,05/22/1969 ,05/27/1969 ,59,14,25
Richard Nixon,05/15/1969 ,05/20/1969 ,62,11,25
Richard Nixon,05/01/1969 ,05/06/1969 ,62,15,23
Richard Nixon,04/04/1969 ,04/30/1969 ,56,27,15
Richard Nixon,04/04/1969 ,04/10/1969 ,59,11,28
Richard Nixon,03/27/1969 ,04/01/1969 ,62,10,27
Richard Nixon,03/12/1969 ,03/17/1969 ,65,8,26
Richard Nixon,02/20/1969 ,02/25/1969 ,59,6,34
Richard Nixon,01/23/1969 ,01/28/1969 ,59,5,36
Lyndon B. Johnson,01/01/1969 ,01/06/1969 ,49,37,14
Lyndon B. Johnson,12/05/1968 ,12/10/1968 ,44,43,12
Lyndon B. Johnson,11/09/1968 ,11/14/1968 ,43,44,12
Lyndon B. Johnson,09/26/1968 ,10/01/1968 ,41,50,7
Lyndon B. Johnson,08/07/1968 ,08/12/1968 ,34,52,13
Lyndon B. Johnson,07/16/1968 ,07/16/1968 ,39,47,12
Lyndon B. Johnson,06/26/1968 ,07/01/1968 ,39,47,13
Lyndon B. Johnson,06/13/1968 ,06/18/1968 ,42,44,12
Lyndon B. Johnson,05/23/1968 ,05/28/1968 ,40,45,13
Lyndon B. Johnson,05/02/1968 ,05/07/1968 ,46,42,11
Lyndon B. Johnson,04/04/1968 ,04/09/1968 ,50,37,12
Lyndon B. Johnson,02/22/1968 ,02/27/1968 ,41,48,10
Lyndon B. Johnson,02/02/1968 ,02/06/1968 ,40,46,12
Lyndon B. Johnson,01/04/1968 ,01/09/1968 ,48,38,12
Lyndon B. Johnson,12/07/1967 ,12/12/1967 ,44,40,14
Lyndon B. Johnson,11/16/1967 ,11/21/1967 ,41,45,12
Lyndon B. Johnson,10/27/1967 ,11/01/1967 ,40,47,12
Lyndon B. Johnson,10/06/1967 ,10/11/1967 ,37,50,11
Lyndon B. Johnson,09/14/1967 ,09/19/1967 ,37,47,15
Lyndon B. Johnson,08/24/1967 ,08/29/1967 ,38,48,13
Lyndon B. Johnson,08/03/1967 ,08/08/1967 ,39,47,13
Lyndon B. Johnson,07/13/1967 ,07/18/1967 ,46,39,14
Lyndon B. Johnson,06/22/1967 ,06/27/1967 ,50,35,13
Lyndon B. Johnson,06/02/1967 ,06/07/1967 ,43,39,16
Lyndon B. Johnson,05/11/1967 ,05/16/1967 ,41,39,18
Lyndon B. Johnson,04/19/1967 ,04/24/1967 ,48,36,14
Lyndon B. Johnson,03/30/1967 ,04/04/1967 ,45,38,15
Lyndon B. Johnson,03/09/1967 ,03/14/1967 ,44,41,14
Lyndon B. Johnson,02/16/1967 ,02/21/1967 ,44,42,12
Lyndon B. Johnson,01/26/1967 ,01/31/1967 ,45,36,17
Lyndon B. Johnson,01/07/1967 ,01/12/1967 ,46,37,16
Lyndon B. Johnson,12/08/1966 ,12/13/1966 ,43,46,10
Lyndon B. Johnson,11/10/1966 ,11/15/1966 ,48,35,16
Lyndon B. Johnson,10/21/1966 ,10/26/1966 ,44,40,14
Lyndon B. Johnson,09/30/1966 ,10/06/1966 ,44,41,13
Lyndon B. Johnson,08/18/1966 ,08/23/1966 ,46,38,14
Lyndon B. Johnson,07/29/1966 ,08/03/1966 ,51,38,10
Lyndon B. Johnson,07/08/1966 ,07/13/1966 ,55,30,13
Lyndon B. Johnson,06/16/1966 ,06/21/1966 ,48,38,13
Lyndon B. Johnson,05/19/1966 ,05/24/1966 ,50,32,16
Lyndon B. Johnson,05/05/1966 ,05/10/1966 ,46,33,20
Lyndon B. Johnson,04/14/1966 ,04/19/1966 ,53,33,13
Lyndon B. Johnson,03/01/1966 ,03/30/1966 ,57,27,14
Lyndon B. Johnson,03/22/1966 ,03/22/1966 ,56,28,14
Lyndon B. Johnson,02/10/1966 ,02/15/1966 ,55,34,10
Lyndon B. Johnson,01/21/1966 ,01/26/1966 ,61,26,12
Lyndon B. Johnson,12/31/1965 ,01/05/1966 ,59,23,17
Lyndon B. Johnson,12/11/1965 ,12/16/1965 ,63,25,10
Lyndon B. Johnson,11/16/1965 ,11/16/1965 ,62,22,15
Lyndon B. Johnson,10/29/1965 ,11/02/1965 ,64,21,13
Lyndon B. Johnson,10/08/1965 ,10/13/1965 ,65,21,12
Lyndon B. Johnson,09/16/1965 ,09/21/1965 ,63,23,13
Lyndon B. Johnson,08/27/1965 ,09/01/1965 ,63,24,11
Lyndon B. Johnson,08/05/1965 ,08/10/1965 ,65,22,12
Lyndon B. Johnson,07/16/1965 ,07/21/1965 ,65,19,14
Lyndon B. Johnson,06/24/1965 ,06/29/1965 ,65,20,13
Lyndon B. Johnson,06/04/1965 ,06/09/1965 ,68,18,12
Lyndon B. Johnson,05/13/1965 ,05/18/1965 ,70,17,12
Lyndon B. Johnson,04/23/1965 ,04/28/1965 ,63,22,14
Lyndon B. Johnson,04/02/1965 ,04/07/1965 ,66,21,11
Lyndon B. Johnson,03/16/1965 ,03/16/1965 ,69,20,10
Lyndon B. Johnson,02/19/1965 ,02/24/1965 ,68,17,13
Lyndon B. Johnson,01/28/1965 ,02/02/1965 ,70,14,15
Lyndon B. Johnson,01/07/1965 ,01/12/1965 ,70,15,13
Lyndon B. Johnson,11/20/1964 ,11/25/1964 ,68,18,13
Lyndon B. Johnson,06/25/1964 ,06/30/1964 ,73,14,11
Lyndon B. Johnson,06/11/1964 ,06/16/1964 ,74,13,11
Lyndon B. Johnson,06/02/1964 ,06/02/1964 ,73,12,13
Lyndon B. Johnson,05/20/1964 ,05/20/1964 ,73,13,12
Lyndon B. Johnson,05/04/1964 ,05/04/1964 ,75,10,14
Lyndon B. Johnson,04/24/1964 ,04/29/1964 ,74,10,14
Lyndon B. Johnson,03/27/1964 ,04/02/1964 ,75,11,12
Lyndon B. Johnson,03/13/1964 ,03/17/1964 ,77,8,13
Lyndon B. Johnson,02/28/1964 ,03/05/1964 ,79,8,11
Lyndon B. Johnson,02/11/1964 ,02/11/1964 ,73,8,17
Lyndon B. Johnson,01/30/1964 ,02/05/1964 ,75,7,16
Lyndon B. Johnson,01/02/1964 ,01/07/1964 ,76,5,17
Lyndon B. Johnson,12/12/1963 ,12/17/1963 ,73,4,22
Lyndon B. Johnson,12/05/1963 ,12/10/1963 ,77,2,19
John F. Kennedy,11/08/1963 ,11/13/1963 ,58,30,11
John F. Kennedy,10/09/1963 ,10/09/1963 ,58,28,13
John F. Kennedy,09/10/1963 ,09/10/1963 ,56,29,14
John F. Kennedy,08/15/1963 ,08/20/1963 ,62,25,11
John F. Kennedy,07/18/1963 ,07/23/1963 ,60,27,12
John F. Kennedy,05/23/1963 ,05/28/1963 ,63,24,11
John F. Kennedy,05/06/1963 ,05/06/1963 ,64,23,12
John F. Kennedy,05/02/1963 ,05/02/1963 ,63,24,11
John F. Kennedy,04/04/1963 ,04/09/1963 ,65,21,13
John F. Kennedy,03/08/1963 ,03/13/1963 ,66,19,13
John F. Kennedy,02/07/1963 ,02/12/1963 ,70,17,11
John F. Kennedy,01/11/1963 ,01/16/1963 ,73,14,12
John F. Kennedy,12/13/1962 ,12/18/1962 ,75,13,11
John F. Kennedy,11/16/1962 ,11/21/1962 ,72,13,13
John F. Kennedy,10/19/1962 ,10/24/1962 ,60,24,14
John F. Kennedy,09/20/1962 ,09/25/1962 ,62,22,15
John F. Kennedy,08/23/1962 ,08/28/1962 ,67,19,13
John F. Kennedy,07/26/1962 ,07/31/1962 ,65,22,11
John F. Kennedy,06/28/1962 ,07/03/1962 ,68,19,12
John F. Kennedy,05/29/1962 ,05/29/1962 ,70,18,10
John F. Kennedy,05/01/1962 ,05/01/1962 ,73,16,10
John F. Kennedy,04/04/1962 ,04/04/1962 ,77,12,10
John F. Kennedy,03/06/1962 ,03/06/1962 ,79,11,9
John F. Kennedy,02/08/1962 ,02/13/1962 ,77,11,11
John F. Kennedy,01/11/1962 ,01/16/1962 ,78,9,12
John F. Kennedy,12/05/1961 ,12/05/1961 ,76,10,12
John F. Kennedy,11/15/1961 ,11/15/1961 ,79,8,12
John F. Kennedy,10/19/1961 ,10/24/1961 ,76,12,10
John F. Kennedy,09/19/1961 ,09/19/1961 ,78,10,10
John F. Kennedy,08/24/1961 ,08/29/1961 ,75,11,12
John F. Kennedy,07/25/1961 ,07/25/1961 ,74,11,13
John F. Kennedy,06/21/1961 ,06/21/1961 ,71,13,14
John F. Kennedy,05/28/1961 ,06/02/1961 ,73,11,15
John F. Kennedy,05/15/1961 ,05/15/1961 ,74,10,15
John F. Kennedy,05/04/1961 ,05/09/1961 ,77,8,14
John F. Kennedy,04/28/1961 ,05/03/1961 ,83,5,12
John F. Kennedy,04/04/1961 ,04/04/1961 ,78,6,15
John F. Kennedy,03/10/1961 ,03/15/1961 ,72,7,19
John F. Kennedy,02/10/1961 ,02/15/1961 ,72,6,22
Dwight D. Eisenhower,12/08/1960 ,12/13/1960 ,59,28,13
Dwight D. Eisenhower,12/06/1960 ,12/06/1960 ,68,31,0
Dwight D. Eisenhower,11/15/1960 ,11/15/1960 ,59,25,14
Dwight D. Eisenhower,10/18/1960 ,10/23/1960 ,57,31,10
Dwight D. Eisenhower,09/26/1960 ,09/26/1960 ,64,25,9
Dwight D. Eisenhower,09/09/1960 ,09/14/1960 ,58,28,13
Dwight D. Eisenhower,08/25/1960 ,08/30/1960 ,60,28,11
Dwight D. Eisenhower,08/09/1960 ,08/09/1960 ,63,24,12
Dwight D. Eisenhower,07/28/1960 ,07/28/1960 ,62,26,11
Dwight D. Eisenhower,07/14/1960 ,07/14/1960 ,49,33,17
Dwight D. Eisenhower,06/28/1960 ,06/28/1960 ,57,26,16
Dwight D. Eisenhower,06/14/1960 ,06/14/1960 ,60,23,15
Dwight D. Eisenhower,05/24/1960 ,05/24/1960 ,64,21,13
Dwight D. Eisenhower,04/26/1960 ,04/26/1960 ,61,21,16
Dwight D. Eisenhower,03/28/1960 ,03/28/1960 ,65,22,12
Dwight D. Eisenhower,03/02/1960 ,03/07/1960 ,63,22,14
Dwight D. Eisenhower,02/04/1960 ,02/09/1960 ,63,21,14
Dwight D. Eisenhower,01/06/1960 ,01/11/1960 ,66,17,15
Dwight D. Eisenhower,12/10/1959 ,12/15/1959 ,76,15,8
Dwight D. Eisenhower,12/03/1959 ,12/08/1959 ,66,18,15
Dwight D. Eisenhower,11/10/1959 ,11/10/1959 ,64,20,14
Dwight D. Eisenhower,10/14/1959 ,10/14/1959 ,66,19,14
Dwight D. Eisenhower,09/16/1959 ,09/16/1959 ,66,19,13
Dwight D. Eisenhower,07/23/1959 ,07/28/1959 ,60,26,13
Dwight D. Eisenhower,06/25/1959 ,06/30/1959 ,62,23,14
Dwight D. Eisenhower,05/29/1959 ,06/03/1959 ,63,20,15
Dwight D. Eisenhower,04/27/1959 ,04/27/1959 ,59,24,15
Dwight D. Eisenhower,03/31/1959 ,03/31/1959 ,62,22,15
Dwight D. Eisenhower,03/04/1959 ,03/09/1959 ,58,25,16
Dwight D. Eisenhower,02/04/1959 ,02/09/1959 ,58,25,15
Dwight D. Eisenhower,01/07/1959 ,01/12/1959 ,56,27,15
Dwight D. Eisenhower,12/03/1958 ,12/08/1958 ,56,32,11
Dwight D. Eisenhower,11/07/1958 ,11/12/1958 ,51,29,18
Dwight D. Eisenhower,10/13/1958 ,10/13/1958 ,56,26,16
Dwight D. Eisenhower,09/24/1958 ,09/29/1958 ,53,27,18
Dwight D. Eisenhower,09/10/1958 ,09/15/1958 ,56,29,14
Dwight D. Eisenhower,08/20/1958 ,08/25/1958 ,55,26,17
Dwight D. Eisenhower,07/30/1958 ,08/04/1958 ,57,26,15
Dwight D. Eisenhower,07/08/1958 ,07/08/1958 ,52,32,15
Dwight D. Eisenhower,05/26/1958 ,05/26/1958 ,53,31,15
Dwight D. Eisenhower,05/07/1958 ,05/12/1958 ,51,32,15
Dwight D. Eisenhower,04/14/1958 ,04/14/1958 ,54,30,15
Dwight D. Eisenhower,03/25/1958 ,03/25/1958 ,47,35,16
Dwight D. Eisenhower,03/04/1958 ,03/04/1958 ,50,32,15
Dwight D. Eisenhower,02/14/1958 ,02/19/1958 ,54,32,0
Dwight D. Eisenhower,01/22/1958 ,01/22/1958 ,57,27,14
Dwight D. Eisenhower,12/31/1957 ,12/31/1957 ,60,29,9
Dwight D. Eisenhower,11/07/1957 ,11/12/1957 ,57,27,14
Dwight D. Eisenhower,10/10/1957 ,10/15/1957 ,56,26,15
Dwight D. Eisenhower,09/19/1957 ,09/24/1957 ,57,27,14
Dwight D. Eisenhower,08/06/1957 ,08/06/1957 ,62,19,17
Dwight D. Eisenhower,07/18/1957 ,07/23/1957 ,64,22,13
Dwight D. Eisenhower,06/25/1957 ,06/25/1957 ,63,22,13
Dwight D. Eisenhower,06/06/1957 ,06/11/1957 ,63,22,14
Dwight D. Eisenhower,05/15/1957 ,05/15/1957 ,61,22,14
Dwight D. Eisenhower,04/25/1957 ,04/30/1957 ,62,22,14
Dwight D. Eisenhower,04/06/1957 ,04/11/1957 ,66,20,12
Dwight D. Eisenhower,03/15/1957 ,03/20/1957 ,65,19,14
Dwight D. Eisenhower,02/28/1957 ,03/05/1957 ,71,17,10
Dwight D. Eisenhower,02/05/1957 ,02/12/1957 ,72,15,11
Dwight D. Eisenhower,01/17/1957 ,01/22/1957 ,73,13,12
Dwight D. Eisenhower,12/14/1956 ,12/19/1956 ,77,11,10
Dwight D. Eisenhower,11/20/1956 ,11/20/1956 ,74,14,10
Dwight D. Eisenhower,08/01/1956 ,08/01/1956 ,67,19,13
Dwight D. Eisenhower,07/10/1956 ,07/10/1956 ,69,20,9
Dwight D. Eisenhower,06/13/1956 ,06/13/1956 ,72,18,8
Dwight D. Eisenhower,05/29/1956 ,05/29/1956 ,71,18,9
Dwight D. Eisenhower,05/08/1956 ,05/08/1956 ,69,16,13
Dwight D. Eisenhower,03/29/1956 ,04/03/1956 ,72,17,10
Dwight D. Eisenhower,03/06/1956 ,03/06/1956 ,72,17,10
Dwight D. Eisenhower,02/14/1956 ,02/14/1956 ,74,15,10
Dwight D. Eisenhower,01/24/1956 ,01/24/1956 ,76,13,8
Dwight D. Eisenhower,01/04/1956 ,01/04/1956 ,76,11,11
Dwight D. Eisenhower,12/06/1955 ,12/06/1955 ,74,12,11
Dwight D. Eisenhower,11/17/1955 ,11/22/1955 ,77,13,9
Dwight D. Eisenhower,09/13/1955 ,09/13/1955 ,70,16,12
Dwight D. Eisenhower,08/23/1955 ,08/23/1955 ,70,15,13
Dwight D. Eisenhower,08/02/1955 ,08/02/1955 ,75,11,13
Dwight D. Eisenhower,07/12/1955 ,07/12/1955 ,72,17,9
Dwight D. Eisenhower,06/22/1955 ,06/22/1955 ,67,15,17
Dwight D. Eisenhower,06/03/1955 ,06/08/1955 ,69,15,14
Dwight D. Eisenhower,05/12/1955 ,05/17/1955 ,67,16,15
Dwight D. Eisenhower,04/14/1955 ,04/19/1955 ,69,14,16
Dwight D. Eisenhower,03/22/1955 ,03/22/1955 ,64,22,12
Dwight D. Eisenhower,03/01/1955 ,03/01/1955 ,70,16,12
Dwight D. Eisenhower,02/10/1955 ,02/15/1955 ,72,15,12
Dwight D. Eisenhower,01/18/1955 ,01/18/1955 ,69,17,13
Dwight D. Eisenhower,12/31/1954 ,01/05/1955 ,69,17,12
Dwight D. Eisenhower,11/30/1954 ,11/30/1954 ,68,23,7
Dwight D. Eisenhower,11/11/1954 ,11/16/1954 ,57,23,18
Dwight D. Eisenhower,10/13/1954 ,10/13/1954 ,61,25,12
Dwight D. Eisenhower,09/16/1954 ,09/21/1954 ,65,21,12
Dwight D. Eisenhower,08/24/1954 ,08/24/1954 ,61,22,15
